year,star,lower,upper,higher_is_better,is_MAPD,is_PDP,measure
2021,2,48.0,71.0,1,1,0,D-MTM Program Completion Rate for CMR
2021,3,34.0,50.0,1,0,1,D-MTM Program Completion Rate for CMR
2021,3,71.0,81.0,1,1,0,D-MTM Program Completion Rate for CMR
2021,4,50.0,61.0,1,0,1,D-MTM Program Completion Rate for CMR
2021,4,81.0,89.0,1,1,0,D-MTM Program Completion Rate for CMR
2021,5,61.0,100.0,1,0,1,D-MTM Program Completion Rate for CMR
2021,5,89.0,100.0,1,1,0,D-MTM Program Completion Rate for CMR
2021,1,0.0,75.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2021,2,75.0,79.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2021,3,79.0,83.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2021,4,83.0,87.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2021,5,87.0,100.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2021,1,0.0,74.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2021,1,0.0,77.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2021,2,74.0,79.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2021,2,77.0,81.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2021,3,79.0,82.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2021,3,81.0,83.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2021,4,82.0,85.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2021,4,83.0,87.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2021,5,85.0,100.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2021,5,87.0,100.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2021,1,0.0,44.0,1,0,0,C-Monitoring Physical Activity
2021,2,44.0,48.0,1,0,0,C-Monitoring Physical Activity
2021,3,48.0,52.0,1,0,0,C-Monitoring Physical Activity
2021,4,52.0,57.0,1,0,0,C-Monitoring Physical Activity
2021,5,57.0,100.0,1,0,0,C-Monitoring Physical Activity
2021,1,0.0,78.0,1,0,0,C-Adult BMI Assessment
2021,2,78.0,92.0,1,0,0,C-Adult BMI Assessment
2021,3,92.0,96.0,1,0,0,C-Adult BMI Assessment
2021,4,96.0,99.0,1,0,0,C-Adult BMI Assessment
2021,5,99.0,100.0,1,0,0,C-Adult BMI Assessment
2021,1,0.0,45.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2021,2,45.0,60.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2021,3,60.0,71.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2021,4,71.0,86.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2021,5,86.0,100.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2021,1,0.0,63.0,1,0,0,C-Care for Older Adults - Medication Review
2021,2,63.0,77.0,1,0,0,C-Care for Older Adults - Medication Review
2021,3,77.0,87.0,1,0,0,C-Care for Older Adults - Medication Review
2021,4,87.0,95.0,1,0,0,C-Care for Older Adults - Medication Review
2021,5,95.0,100.0,1,0,0,C-Care for Older Adults - Medication Review
2021,1,0.0,55.0,1,0,0,C-Care for Older Adults - Functional Status Assessment
2021,2,55.0,71.0,1,0,0,C-Care for Older Adults - Functional Status Assessment
2021,3,71.0,85.0,1,0,0,C-Care for Older Adults - Functional Status Assessment
2021,4,85.0,93.0,1,0,0,C-Care for Older Adults - Functional Status Assessment
2021,5,93.0,100.0,1,0,0,C-Care for Older Adults - Functional Status Assessment
2022,1,0.0,42.0,1,0,0,C-Breast Cancer Screening
2022,2,42.0,61.0,1,0,0,C-Breast Cancer Screening
2022,3,61.0,69.0,1,0,0,C-Breast Cancer Screening
2022,4,69.0,76.0,1,0,0,C-Breast Cancer Screening
2022,5,76.0,100.0,1,0,0,C-Breast Cancer Screening
2022,1,0.0,49.0,1,0,0,C-Colorectal Cancer Screening
2022,2,49.0,62.0,1,0,0,C-Colorectal Cancer Screening
2022,3,62.0,71.0,1,0,0,C-Colorectal Cancer Screening
2022,4,71.0,80.0,1,0,0,C-Colorectal Cancer Screening
2022,5,80.0,100.0,1,0,0,C-Colorectal Cancer Screening
2022,1,0.0,55.0,1,0,0,C-Care for Older Adults - Pain Assessment
2022,2,55.0,76.0,1,0,0,C-Care for Older Adults - Pain Assessment
2022,3,76.0,87.0,1,0,0,C-Care for Older Adults - Pain Assessment
2022,4,87.0,96.0,1,0,0,C-Care for Older Adults - Pain Assessment
2022,5,96.0,100.0,1,0,0,C-Care for Older Adults - Pain Assessment
2022,1,0.0,27.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2022,2,27.0,40.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2022,3,40.0,50.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2022,4,50.0,68.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2022,5,68.0,100.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2022,1,0.0,52.0,1,0,0,C-Diabetes Care - Eye Exam
2022,2,52.0,62.0,1,0,0,C-Diabetes Care - Eye Exam
2022,3,62.0,71.0,1,0,0,C-Diabetes Care - Eye Exam
2022,4,71.0,79.0,1,0,0,C-Diabetes Care - Eye Exam
2022,5,79.0,100.0,1,0,0,C-Diabetes Care - Eye Exam
2022,1,0.0,82.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2022,2,82.0,88.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2022,3,88.0,94.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2022,4,94.0,97.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2022,5,97.0,100.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2022,1,0.0,41.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2022,2,41.0,60.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2022,3,60.0,72.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2022,4,72.0,81.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2022,5,81.0,100.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2022,1,0.0,68.0,1,0,0,C-Rheumatoid Arthritis Management
2022,2,68.0,75.0,1,0,0,C-Rheumatoid Arthritis Management
2022,3,75.0,79.0,1,0,0,C-Rheumatoid Arthritis Management
2022,4,79.0,85.0,1,0,0,C-Rheumatoid Arthritis Management
2022,5,85.0,100.0,1,0,0,C-Rheumatoid Arthritis Management
2022,1,0.0,48.0,1,0,0,C-Reducing the Risk of Falling
2022,2,48.0,55.0,1,0,0,C-Reducing the Risk of Falling
2022,3,55.0,64.0,1,0,0,C-Reducing the Risk of Falling
2022,4,64.0,72.0,1,0,0,C-Reducing the Risk of Falling
2022,5,72.0,100.0,1,0,0,C-Reducing the Risk of Falling
2022,1,0.0,42.0,1,0,0,C-Improving Bladder Control
2022,2,42.0,45.0,1,0,0,C-Improving Bladder Control
2022,3,45.0,49.0,1,0,0,C-Improving Bladder Control
2022,4,49.0,53.0,1,0,0,C-Improving Bladder Control
2022,5,53.0,100.0,1,0,0,C-Improving Bladder Control
2022,1,0.0,39.0,1,0,0,C-Medication Reconciliation Post-Discharge
2022,2,39.0,56.0,1,0,0,C-Medication Reconciliation Post-Discharge
2022,3,56.0,69.0,1,0,0,C-Medication Reconciliation Post-Discharge
2022,4,69.0,82.0,1,0,0,C-Medication Reconciliation Post-Discharge
2022,5,82.0,100.0,1,0,0,C-Medication Reconciliation Post-Discharge
2022,1,0.0,65.0,1,0,0,C-Annual Flu Vaccine
2022,2,65.0,70.0,1,0,0,C-Annual Flu Vaccine
2022,3,70.0,76.0,1,0,0,C-Annual Flu Vaccine
2022,4,76.0,80.0,1,0,0,C-Annual Flu Vaccine
2022,5,80.0,100.0,1,0,0,C-Annual Flu Vaccine
2022,1,0.0,79.0,1,0,0,C-Getting Needed Care
2022,2,79.0,82.0,1,0,0,C-Getting Needed Care
2022,3,82.0,84.0,1,0,0,C-Getting Needed Care
2022,4,84.0,85.0,1,0,0,C-Getting Needed Care
2022,5,85.0,100.0,1,0,0,C-Getting Needed Care
2022,1,0.0,75.0,1,0,0,C-Getting Appointments and Care Quickly
2022,2,75.0,77.0,1,0,0,C-Getting Appointments and Care Quickly
2022,3,77.0,80.0,1,0,0,C-Getting Appointments and Care Quickly
2022,4,80.0,82.0,1,0,0,C-Getting Appointments and Care Quickly
2022,5,82.0,100.0,1,0,0,C-Getting Appointments and Care Quickly
2022,1,0.0,88.0,1,0,0,C-Customer Service
2022,2,88.0,90.0,1,0,0,C-Customer Service
2022,3,90.0,91.0,1,0,0,C-Customer Service
2022,4,91.0,92.0,1,0,0,C-Customer Service
2022,5,92.0,100.0,1,0,0,C-Customer Service
2022,1,0.0,85.0,1,0,0,C-Rating of Health Care Quality
2022,2,85.0,86.0,1,0,0,C-Rating of Health Care Quality
2022,3,86.0,88.0,1,0,0,C-Rating of Health Care Quality
2022,4,88.0,89.0,1,0,0,C-Rating of Health Care Quality
2022,5,89.0,100.0,1,0,0,C-Rating of Health Care Quality
2022,1,0.0,85.0,1,0,0,C-Rating of Health Plan
2022,2,85.0,86.0,1,0,0,C-Rating of Health Plan
2022,3,86.0,88.0,1,0,0,C-Rating of Health Plan
2022,4,88.0,90.0,1,0,0,C-Rating of Health Plan
2022,5,90.0,100.0,1,0,0,C-Rating of Health Plan
2022,1,0.0,84.0,1,0,0,C-Care Coordination
2022,2,84.0,85.0,1,0,0,C-Care Coordination
2022,3,85.0,87.0,1,0,0,C-Care Coordination
2022,4,87.0,88.0,1,0,0,C-Care Coordination
2022,5,88.0,100.0,1,0,0,C-Care Coordination
2022,1,1.14,100.0,0,0,0,C-Complaints about the Health Plan
2022,2,0.79,1.14,0,0,0,C-Complaints about the Health Plan
2022,3,0.37,0.79,0,0,0,C-Complaints about the Health Plan
2022,4,0.17,0.37,0,0,0,C-Complaints about the Health Plan
2022,5,0.0,0.17,0,0,0,C-Complaints about the Health Plan
2022,1,44.0,100.0,0,0,0,C-Members Choosing to Leave the Plan
2022,2,29.0,44.0,0,0,0,C-Members Choosing to Leave the Plan
2022,3,16.0,29.0,0,0,0,C-Members Choosing to Leave the Plan
2022,4,9.0,16.0,0,0,0,C-Members Choosing to Leave the Plan
2022,5,0.0,9.0,0,0,0,C-Members Choosing to Leave the Plan
2022,1,0.0,-0.12,1,0,0,C-Health Plan Quality Improvement
2022,2,-0.12,0.0,1,0,0,C-Health Plan Quality Improvement
2022,3,0.0,0.19,1,0,0,C-Health Plan Quality Improvement
2022,4,0.19,0.34,1,0,0,C-Health Plan Quality Improvement
2022,5,0.34,100.0,1,0,0,C-Health Plan Quality Improvement
2022,1,0.0,64.0,1,0,0,C-Plan Makes Timely Decisions about Appeals
2022,2,64.0,80.0,1,0,0,C-Plan Makes Timely Decisions about Appeals
2022,3,80.0,90.0,1,0,0,C-Plan Makes Timely Decisions about Appeals
2022,4,90.0,97.0,1,0,0,C-Plan Makes Timely Decisions about Appeals
2022,5,97.0,100.0,1,0,0,C-Plan Makes Timely Decisions about Appeals
2022,1,0.0,69.0,1,0,0,C-Reviewing Appeals Decisions
2022,2,69.0,84.0,1,0,0,C-Reviewing Appeals Decisions
2022,3,84.0,91.0,1,0,0,C-Reviewing Appeals Decisions
2022,4,91.0,96.0,1,0,0,C-Reviewing Appeals Decisions
2022,5,96.0,100.0,1,0,0,C-Reviewing Appeals Decisions
2022,1,0.0,32.0,1,0,0,C-Call Center - Foreign Language Interpreter and TTY Availability
2022,2,32.0,61.0,1,0,0,C-Call Center - Foreign Language Interpreter and TTY Availability
2022,3,61.0,78.0,1,0,0,C-Call Center - Foreign Language Interpreter and TTY Availability
2022,4,78.0,94.0,1,0,0,C-Call Center - Foreign Language Interpreter and TTY Availability
2022,5,94.0,100.0,1,0,0,C-Call Center - Foreign Language Interpreter and TTY Availability
2022,1,0.0,63.0,1,0,1,D-Call Center - Foreign Language Interpreter and TTY Availability
2022,1,0.0,25.0,1,1,0,D-Call Center - Foreign Language Interpreter and TTY Availability
2022,2,63.0,80.0,1,0,1,D-Call Center - Foreign Language Interpreter and TTY Availability
2022,2,25.0,59.0,1,1,0,D-Call Center - Foreign Language Interpreter and TTY Availability
2022,3,80.0,89.0,1,0,1,D-Call Center - Foreign Language Interpreter and TTY Availability
2022,3,59.0,84.0,1,1,0,D-Call Center - Foreign Language Interpreter and TTY Availability
2022,4,89.0,97.0,1,0,1,D-Call Center - Foreign Language Interpreter and TTY Availability
2022,4,84.0,94.0,1,1,0,D-Call Center - Foreign Language Interpreter and TTY Availability
2022,5,97.0,100.0,1,0,1,D-Call Center - Foreign Language Interpreter and TTY Availability
2022,5,94.0,100.0,1,1,0,D-Call Center - Foreign Language Interpreter and TTY Availability
2022,1,0.21,100.0,0,0,1,D-Complaints about the Drug Plan
2022,1,1.14,100.0,0,1,0,D-Complaints about the Drug Plan
2022,2,0.15,0.21,0,0,1,D-Complaints about the Drug Plan
2022,2,0.79,1.14,0,1,0,D-Complaints about the Drug Plan
2022,3,0.1,0.15,0,0,1,D-Complaints about the Drug Plan
2022,3,0.37,0.79,0,1,0,D-Complaints about the Drug Plan
2022,4,0.03,0.1,0,0,1,D-Complaints about the Drug Plan
2022,4,0.17,0.37,0,1,0,D-Complaints about the Drug Plan
2022,5,0.0,0.03,0,0,1,D-Complaints about the Drug Plan
2022,5,0.0,0.17,0,1,0,D-Complaints about the Drug Plan
2022,1,20.0,100.0,0,0,1,D-Members Choosing to Leave the Plan
2022,1,44.0,100.0,0,1,0,D-Members Choosing to Leave the Plan
2022,2,13.0,20.0,0,0,1,D-Members Choosing to Leave the Plan
2022,2,29.0,44.0,0,1,0,D-Members Choosing to Leave the Plan
2022,3,9.0,13.0,0,0,1,D-Members Choosing to Leave the Plan
2022,3,16.0,29.0,0,1,0,D-Members Choosing to Leave the Plan
2022,4,6.0,9.0,0,0,1,D-Members Choosing to Leave the Plan
2022,4,9.0,16.0,0,1,0,D-Members Choosing to Leave the Plan
2022,5,0.0,6.0,0,0,1,D-Members Choosing to Leave the Plan
2022,5,0.0,9.0,0,1,0,D-Members Choosing to Leave the Plan
2022,1,0.0,100.0,1,0,1,D-Drug Plan Quality Improvement
2022,1,0.0,-0.2,1,1,0,D-Drug Plan Quality Improvement
2022,2,0.0,100.0,1,0,1,D-Drug Plan Quality Improvement
2022,2,-0.2,0.0,1,1,0,D-Drug Plan Quality Improvement
2022,3,0.0,0.55,1,0,1,D-Drug Plan Quality Improvement
2022,3,0.0,0.43,1,1,0,D-Drug Plan Quality Improvement
2022,4,0.55,0.81,1,0,1,D-Drug Plan Quality Improvement
2022,4,0.43,0.68,1,1,0,D-Drug Plan Quality Improvement
2022,5,0.81,100.0,1,0,1,D-Drug Plan Quality Improvement
2022,5,0.68,100.0,1,1,0,D-Drug Plan Quality Improvement
2022,1,0.0,80.0,1,0,1,D-Rating of Drug Plan
2022,1,0.0,84.0,1,1,0,D-Rating of Drug Plan
2022,2,80.0,82.0,1,0,1,D-Rating of Drug Plan
2022,2,84.0,85.0,1,1,0,D-Rating of Drug Plan
2022,3,82.0,84.0,1,0,1,D-Rating of Drug Plan
2022,3,85.0,87.0,1,1,0,D-Rating of Drug Plan
2022,4,84.0,87.0,1,0,1,D-Rating of Drug Plan
2022,4,87.0,88.0,1,1,0,D-Rating of Drug Plan
2022,5,87.0,100.0,1,0,1,D-Rating of Drug Plan
2022,5,88.0,100.0,1,1,0,D-Rating of Drug Plan
2022,1,0.0,89.0,1,0,1,D-Getting Needed Prescription Drugs
2022,1,0.0,89.0,1,1,0,D-Getting Needed Prescription Drugs
2022,2,89.0,90.0,1,0,1,D-Getting Needed Prescription Drugs
2022,2,89.0,90.0,1,1,0,D-Getting Needed Prescription Drugs
2022,3,90.0,91.0,1,0,1,D-Getting Needed Prescription Drugs
2022,3,90.0,91.0,1,1,0,D-Getting Needed Prescription Drugs
2022,4,91.0,92.0,1,0,1,D-Getting Needed Prescription Drugs
2022,4,91.0,92.0,1,1,0,D-Getting Needed Prescription Drugs
2022,5,92.0,100.0,1,0,1,D-Getting Needed Prescription Drugs
2022,5,92.0,100.0,1,1,0,D-Getting Needed Prescription Drugs
2022,1,0.0,84.0,1,0,1,D-MPF Price Accuracy
2022,1,0.0,73.0,1,1,0,D-MPF Price Accuracy
2022,2,84.0,88.0,1,0,1,D-MPF Price Accuracy
2022,2,73.0,83.0,1,1,0,D-MPF Price Accuracy
2022,3,88.0,94.0,1,0,1,D-MPF Price Accuracy
2022,3,83.0,91.0,1,1,0,D-MPF Price Accuracy
2022,4,94.0,97.0,1,0,1,D-MPF Price Accuracy
2022,4,91.0,96.0,1,1,0,D-MPF Price Accuracy
2022,5,97.0,100.0,1,0,1,D-MPF Price Accuracy
2022,5,96.0,100.0,1,1,0,D-MPF Price Accuracy
2022,1,0.0,84.0,1,0,1,D-Medication Adherence for Diabetes Medications
2022,1,0.0,80.0,1,1,0,D-Medication Adherence for Diabetes Medications
2022,2,84.0,86.0,1,0,1,D-Medication Adherence for Diabetes Medications
2022,2,80.0,85.0,1,1,0,D-Medication Adherence for Diabetes Medications
2022,3,86.0,88.0,1,0,1,D-Medication Adherence for Diabetes Medications
2022,3,85.0,87.0,1,1,0,D-Medication Adherence for Diabetes Medications
2022,4,88.0,90.0,1,0,1,D-Medication Adherence for Diabetes Medications
2022,4,87.0,91.0,1,1,0,D-Medication Adherence for Diabetes Medications
2022,5,90.0,100.0,1,0,1,D-Medication Adherence for Diabetes Medications
2022,5,91.0,100.0,1,1,0,D-Medication Adherence for Diabetes Medications
2022,1,0.0,85.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2022,1,0.0,74.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2022,2,85.0,88.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2022,2,74.0,82.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2022,3,88.0,89.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2022,3,82.0,87.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2022,4,89.0,91.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2022,4,87.0,90.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2022,5,91.0,100.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2022,5,90.0,100.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2022,1,0.0,82.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2022,1,0.0,78.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2022,2,82.0,86.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2022,2,78.0,83.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2022,3,86.0,88.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2022,3,83.0,87.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2022,4,88.0,90.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2022,4,87.0,91.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2022,5,90.0,100.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2022,5,91.0,100.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2022,1,0.0,31.0,1,0,1,D-MTM Program Completion Rate for CMR
2022,1,0.0,54.0,1,1,0,D-MTM Program Completion Rate for CMR
2022,2,31.0,47.0,1,0,1,D-MTM Program Completion Rate for CMR
2022,2,54.0,72.0,1,1,0,D-MTM Program Completion Rate for CMR
2022,3,47.0,61.0,1,0,1,D-MTM Program Completion Rate for CMR
2022,3,72.0,82.0,1,1,0,D-MTM Program Completion Rate for CMR
2022,4,61.0,74.0,1,0,1,D-MTM Program Completion Rate for CMR
2022,4,82.0,89.0,1,1,0,D-MTM Program Completion Rate for CMR
2022,5,74.0,100.0,1,0,1,D-MTM Program Completion Rate for CMR
2022,5,89.0,100.0,1,1,0,D-MTM Program Completion Rate for CMR
2022,1,0.0,76.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2022,2,76.0,81.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2022,3,81.0,84.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2022,4,84.0,89.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2022,5,89.0,100.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2022,1,0.0,77.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2022,1,0.0,76.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2022,2,77.0,79.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2022,2,76.0,80.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2022,3,79.0,82.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2022,3,80.0,84.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2022,4,82.0,84.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2022,4,84.0,88.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2022,5,84.0,100.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2022,5,88.0,100.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2022,1,0.0,42.0,1,0,0,C-Monitoring Physical Activity
2022,2,42.0,47.0,1,0,0,C-Monitoring Physical Activity
2022,3,47.0,52.0,1,0,0,C-Monitoring Physical Activity
2022,4,52.0,57.0,1,0,0,C-Monitoring Physical Activity
2022,5,57.0,100.0,1,0,0,C-Monitoring Physical Activity
2022,1,0.0,45.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2022,2,45.0,59.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2022,3,59.0,73.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2022,4,73.0,87.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2022,5,87.0,100.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2022,1,0.0,48.0,1,0,0,C-Care for Older Adults - Medication Review
2022,2,48.0,71.0,1,0,0,C-Care for Older Adults - Medication Review
2022,3,71.0,84.0,1,0,0,C-Care for Older Adults - Medication Review
2022,4,84.0,95.0,1,0,0,C-Care for Older Adults - Medication Review
2022,5,95.0,100.0,1,0,0,C-Care for Older Adults - Medication Review
2023,1,0.0,43.0,1,0,0,C-Breast Cancer Screening
2023,2,43.0,62.0,1,0,0,C-Breast Cancer Screening
2023,3,62.0,70.0,1,0,0,C-Breast Cancer Screening
2023,4,70.0,77.0,1,0,0,C-Breast Cancer Screening
2023,5,77.0,100.0,1,0,0,C-Breast Cancer Screening
2023,1,0.0,43.0,1,0,0,C-Colorectal Cancer Screening
2023,2,43.0,60.0,1,0,0,C-Colorectal Cancer Screening
2023,3,60.0,71.0,1,0,0,C-Colorectal Cancer Screening
2023,4,71.0,79.0,1,0,0,C-Colorectal Cancer Screening
2023,5,79.0,100.0,1,0,0,C-Colorectal Cancer Screening
2023,1,0.0,50.0,1,0,0,C-Care for Older Adults - Pain Assessment
2023,2,50.0,71.0,1,0,0,C-Care for Older Adults - Pain Assessment
2023,3,71.0,85.0,1,0,0,C-Care for Older Adults - Pain Assessment
2023,4,85.0,94.0,1,0,0,C-Care for Older Adults - Pain Assessment
2023,5,94.0,100.0,1,0,0,C-Care for Older Adults - Pain Assessment
2023,1,0.0,32.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2023,2,32.0,45.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2023,3,45.0,55.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2023,4,55.0,73.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2023,5,73.0,100.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2023,1,0.0,47.0,1,0,0,C-Diabetes Care - Eye Exam
2023,2,47.0,61.0,1,0,0,C-Diabetes Care - Eye Exam
2023,3,61.0,71.0,1,0,0,C-Diabetes Care - Eye Exam
2023,4,71.0,79.0,1,0,0,C-Diabetes Care - Eye Exam
2023,5,79.0,100.0,1,0,0,C-Diabetes Care - Eye Exam
2023,1,0.0,80.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2023,2,80.0,93.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2023,3,93.0,95.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2023,4,95.0,97.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2023,5,97.0,100.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2023,1,0.0,39.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2023,2,39.0,62.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2023,3,62.0,75.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2023,4,75.0,83.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2023,5,83.0,100.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2023,1,0.0,48.0,1,0,0,C-Controlling Blood Pressure
2023,2,48.0,63.0,1,0,0,C-Controlling Blood Pressure
2023,3,63.0,73.0,1,0,0,C-Controlling Blood Pressure
2023,4,73.0,80.0,1,0,0,C-Controlling Blood Pressure
2023,5,80.0,100.0,1,0,0,C-Controlling Blood Pressure
2023,1,0.0,46.0,1,0,0,C-Reducing the Risk of Falling
2023,2,46.0,53.0,1,0,0,C-Reducing the Risk of Falling
2023,3,53.0,60.0,1,0,0,C-Reducing the Risk of Falling
2023,4,60.0,69.0,1,0,0,C-Reducing the Risk of Falling
2023,5,69.0,100.0,1,0,0,C-Reducing the Risk of Falling
2023,1,0.0,39.0,1,0,0,C-Improving Bladder Control
2023,2,39.0,43.0,1,0,0,C-Improving Bladder Control
2023,3,43.0,48.0,1,0,0,C-Improving Bladder Control
2023,4,48.0,53.0,1,0,0,C-Improving Bladder Control
2023,5,53.0,100.0,1,0,0,C-Improving Bladder Control
2023,1,0.0,43.0,1,0,0,C-Medication Reconciliation Post-Discharge
2023,2,43.0,57.0,1,0,0,C-Medication Reconciliation Post-Discharge
2023,3,57.0,69.0,1,0,0,C-Medication Reconciliation Post-Discharge
2023,4,69.0,82.0,1,0,0,C-Medication Reconciliation Post-Discharge
2023,5,82.0,100.0,1,0,0,C-Medication Reconciliation Post-Discharge
2023,1,0.0,64.0,1,0,0,C-Annual Flu Vaccine
2023,2,64.0,69.0,1,0,0,C-Annual Flu Vaccine
2023,3,69.0,75.0,1,0,0,C-Annual Flu Vaccine
2023,4,75.0,79.0,1,0,0,C-Annual Flu Vaccine
2023,5,79.0,100.0,1,0,0,C-Annual Flu Vaccine
2023,1,0.0,78.0,1,0,0,C-Getting Needed Care
2023,2,78.0,80.0,1,0,0,C-Getting Needed Care
2023,3,80.0,82.0,1,0,0,C-Getting Needed Care
2023,4,82.0,84.0,1,0,0,C-Getting Needed Care
2023,5,84.0,100.0,1,0,0,C-Getting Needed Care
2023,1,0.0,73.0,1,0,0,C-Getting Appointments and Care Quickly
2023,2,73.0,76.0,1,0,0,C-Getting Appointments and Care Quickly
2023,3,76.0,78.0,1,0,0,C-Getting Appointments and Care Quickly
2023,4,78.0,80.0,1,0,0,C-Getting Appointments and Care Quickly
2023,5,80.0,100.0,1,0,0,C-Getting Appointments and Care Quickly
2023,1,0.0,88.0,1,0,0,C-Customer Service
2023,2,88.0,89.0,1,0,0,C-Customer Service
2023,3,89.0,91.0,1,0,0,C-Customer Service
2023,4,91.0,92.0,1,0,0,C-Customer Service
2023,5,92.0,100.0,1,0,0,C-Customer Service
